id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70,d_71,d_72,d_73,d_74,d_75,d_76,d_77,d_78,d_79,d_80,d_81,d_82,d_83,d_84,d_85,d_86,d_87,d_88,d_89,d_90,d_91,d_92,d_93,d_94,d_95,d_96,d_97,d_98,d_99,d_100,d_101,d_102,d_103,d_104,d_105,d_106,d_107,d_108,d_109,d_110,d_111,d_112,d_113,d_114,d_115,d_116,d_117,d_118,d_119,d_120,d_121,d_122,d_123,d_124,d_125,d_126,d_127,d_128,d_129,d_130,d_131,d_132,d_133,d_134,d_135,d_136,d_137,d_138,d_139,d_140,d_141,d_142,d_143,d_144,d_145,d_146,d_147,d_148,d_149,d_150,d_151,d_152,d_153,d_154,d_155,d_156,d_157,d_158,d_159,d_160,d_161,d_162,d_163,d_164,d_165,d_166,d_167,d_168,d_169,d_170,d_171,d_172,d_173,d_174,d_175,d_176,d_177,d_178,d_179,d_180,d_181,d_182,d_183,d_184,d_185,d_186,d_187,d_188,d_189,d_190,d_191,d_192,d_193,d_194,d_195,d_196,d_197,d_198,d_199,d_200,d_201,d_202,d_203,d_204,d_205,d_206,d_207,d_208,d_209,d_210,d_211,d_212,d_213,d_214,d_215,d_216,d_217,d_218,d_219,d_220,d_221,d_222,d_223,d_224,d_225,d_226,d_227,d_228,d_229,d_230,d_231,d_232,d_233,d_234,d_235,d_236,d_237,d_238,d_239,d_240,d_241,d_242,d_243,d_244,d_245,d_246,d_247,d_248,d_249,d_250,d_251,d_252,d_253,d_254,d_255,d_256,d_257,d_258,d_259,d_260,d_261,d_262,d_263,d_264,d_265,d_266,d_267,d_268,d_269,d_270,d_271,d_272,d_273,d_274,d_275,d_276,d_277,d_278,d_279,d_280,d_281,d_282,d_283,d_284,d_285,d_286,d_287,d_288,d_289,d_290,d_291,d_292,d_293,d_294,d_295,d_296,d_297,d_298,d_299,d_300,d_301,d_302,d_303,d_304,d_305,d_306,d_307,d_308,d_309,d_310,d_311,d_312,d_313,d_314,d_315,d_316,d_317,d_318,d_319,d_320,d_321,d_322,d_323,d_324,d_325,d_326,d_327,d_328,d_329,d_330,d_331,d_332,d_333,d_334,d_335,d_336,d_337,d_338,d_339,d_340,d_341,d_342,d_343,d_344,d_345,d_346,d_347,d_348,d_349,d_350,d_351,d_352,d_353,d_354,d_355,d_356,d_357,d_358,d_359,d_360,d_361,d_362,d_363,d_364,d_365
HOBBIES_2_001_TX_1_validation,HOBBIES_2_001,HOBBIES_2,HOBBIES,TX_1,TX,7,5,9,8,9,6,6,8,6,8,12,4,6,5,4,3,7,11,8,8,6,7,5,4,6,8,5,5,7,4,10,8,7,7,8,5,5,7,12,8,7,6,6,5,11,15,7,5,6,3,5,11,9,11,9,5,6,6,9,12,11,6,6,8,7,8,9,11,8,7,7,4,9,10,12,7,7,6,5,6,12,8,7,6,6,6,5,9,8,7,4,7,6,8,12,10,8,6,6,7,9,14,10,8,6,7,6,7,9,11,8,9,6,4,8,12,5,7,7,6,5,6,10,7,8,7,8,3,8,12,12,9,5,6,3,8,13,10,8,7,6,3,11,12,7,8,7,8,7,9,11,8,9,7,5,5,6,13,14,9,7,6,6,7,15,8,6,7,6,7,7,6,10,7,7,6,6,6,14,13,10,5,7,6,8,9,16,7,6,7,7,8,12,13,6,7,6,5,12,11,8,8,5,6,5,10,16,10,7,7,9,7,9,6,10,9,9,9,5,8,11,12,8,8,6,5,11,12,12,8,8,5,5,11,11,10,7,9,10,7,8,15,12,7,9,7,4,8,13,9,5,10,11,6,8,8,9,6,5,7,4,6,12,10,9,7,7,8,8,14,10,7,6,5,5,6,10,13,8,7,6,7,9,9,12,8,8,7,5,12,12,10,10,6,5,8,12,13,13,6,7,6,8,11,15,10,7,10,7,8,9,18,14,8,8,7,5,9,11,12,7,8,7,7,13,15,8,9,7,6,10,9,11,16,11,7,9,7,9,11,6,6,6,8,7,12,10,16,12,8,6,6,10,18,12,6,11,7,9,11,12,14,8,8,7
HOBBIES_2_002_TX_1_validation,HOBBIES_2_002,HOBBIES_2,HOBBIES,TX_1,TX,4,4,2,5,4,4,4,3,3,3,5,5,5,4,4,4,6,5,8,6,4,5,5,5,7,5,6,4,4,4,5,4,7,5,6,5,5,6,8,6,6,4,2,4,6,5,7,5,5,4,2,5,6,6,5,4,4,3,6,6,6,3,5,4,4,4,6,5,5,5,3,4,5,7,5,5,4,4,6,3,8,7,6,5,4,4,9,7,6,4,4,4,4,5,8,6,8,5,5,4,5,6,5,3,5,4,4,7,9,7,5,4,6,4,9,5,7,6,6,5,3,4,7,8,7,5,4,4,6,9,6,5,5,4,3,7,7,8,6,3,4,4,5,8,7,6,5,4,3,5,7,6,5,5,6,3,6,6,5,5,4,5,4,6,8,5,4,5,3,2,8,8,9,5,3,5,3,7,8,7,6,7,5,4,6,6,6,7,5,5,3,7,8,8,6,5,4,6,4,9,6,4,7,4,3,7,7,9,3,7,6,4,4,6,6,6,4,3,5,8,12,6,4,2,3,3,5,7,8,6,4,5,3,6,6,6,8,5,4,5,6,11,8,4,7,5,5,7,10,8,6,6,5,6,7,9,9,6,7,6,5,2,10,8,9,4,5,3,5,11,5,4,6,5,4,3,11,7,5,6,6,4,6,9,8,7,5,6,4,6,8,5,6,5,5,5,6,11,9,6,5,3,6,4,8,9,5,5,4,4,6,8,8,6,7,5,5,6,12,8,6,5,6,5,7,7,7,4,5,5,3,7,8,7,5,6,4,7,7,11,6,6,4,6,5,10,8,5,6,6,5,4,5,10,9,10,5,5,5,11,10,8,9,6,9
HOBBIES_2_003_TX_1_validation,HOBBIES_2_003,HOBBIES_2,HOBBIES,TX_1,TX,18,16,21,29,29,19,13,16,12,12,27,27,20,19,20,12,19,20,27,24,15,18,13,24,15,33,15,18,21,11,29,38,29,19,17,18,18,12,26,22,16,15,12,20,19,26,24,17,19,15,17,28,21,27,21,13,19,15,29,33,26,19,24,15,17,21,35,33,22,16,16,12,23,23,38,18,22,22,19,20,25,42,28,19,16,13,19,33,39,20,23,20,15,27,35,32,19,21,21,19,27,28,33,26,17,12,22,20,25,28,19,11,21,19,18,29,21,17,16,19,23,21,34,32,12,13,25,15,25,32,16,18,22,14,15,18,25,25,13,24,13,16,20,36,21,18,14,9,19,24,31,33,22,17,19,15,29,28,27,24,29,14,13,23,26,32,23,15,21,24,20,33,16,20,21,18,18,20,39,26,16,20,22,19,22,42,28,14,22,18,17,29,30,27,16,18,20,16,16,36,33,26,16,19,19,28,36,21,30,15,13,7,28,41,26,14,24,14,20,20,29,32,24,21,25,25,34,31,30,29,18,18,18,25,30,24,27,19,20,18,29,36,29,21,20,15,15,28,35,24,23,14,20,17,37,37,25,19,24,23,26,32,36,40,24,21,15,25,27,33,26,30,26,16,21,30,25,35,26,24,28,31,33,35,35,26,32,21,17,29,48,25,21,18,15,15,32,36,23,28,23,25,17,20,39,37,19,23,18,23,31,43,26,21,20,18,21,21,45,43,30,24,20,20,23,36,34,21,30,21,16,26,31,27,33,22,26,21,30,35,30,32,25,20,24,36,38,43,23,18,20,20,37,33,36,31,25,19,15,35,28,31,26,29,26
HOBBIES_2_004_TX_1_validation,HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_1,TX,37,34,41,82,69,36,43,30,29,43,53,38,55,40,48,33,33,73,59,41,48,27,42,55,64,40,52,45,39,35,37,48,48,30,27,34,26,46,63,41,52,48,21,45,54,64,75,45,34,26,35,48,41,54,59,44,28,38,57,76,66,56,47,36,39,48,69,68,45,43,35,34,50,57,75,51,47,43,38,38,79,85,52,35,44,31,46,33,77,49,47,46,41,61,83,60,31,35,45,30,51,99,74,28,62,51,43,53,48,57,28,51,42,32,63,71,82,43,55,42,32,59,68,68,38,23,37,43,59,61,66,44,42,51,28,73,70,89,67,24,43,31,52,75,82,38,66,37,28,66,70,92,39,46,52,33,68,75,51,62,43,52,34,39,63,63,52,49,59,39,75,84,64,53,49,51,49,40,84,71,54,44,49,47,57,85,57,51,49,40,38,45,77,92,57,44,55,40,65,80,47,52,66,39,54,68,66,68,41,55,35,45,79,65,73,37,48,36,44,52,60,67,25,38,66,41,53,80,84,71,48,44,46,60,73,78,60,49,68,59,66,93,61,55,56,59,35,52,78,92,55,60,45,50,47,65,68,42,37,42,31,58,81,59,51,45,60,44,87,70,65,67,24,53,43,61,71,79,34,42,65,44,46,78,82,56,48,41,33,38,64,91,50,48,32,44,56,72,63,49,47,47,24,40,70,86,40,56,63,42,56,87,74,49,53,41,57,59,86,98,54,43,42,45,60,76,79,58,46,48,39,56,42,62,66,58,55,49,57,60,70,21,63,51,54,57,55,78,59,50,52,42,66,89,101,67,39,45,38,81,73,72,57,56,37
HOBBIES_2_005_TX_1_validation,HOBBIES_2_005,HOBBIES_2,HOBBIES,TX_1,TX,51,27,30,82,57,43,42,40,36,34,42,49,39,37,39,33,42,67,66,37,29,39,32,57,50,44,39,44,35,35,44,76,64,31,48,43,44,44,51,58,47,50,43,37,49,64,55,52,29,39,44,39,90,47,41,50,50,39,54,88,44,30,25,32,32,55,78,72,55,34,43,32,58,66,72,69,42,31,25,42,80,67,49,46,46,26,62,72,44,51,31,44,39,42,72,72,42,50,38,45,52,83,51,39,36,42,37,56,52,54,61,47,46,37,57,62,40,59,45,35,39,49,89,72,38,33,44,40,60,67,56,54,50,53,45,45,73,61,40,28,61,35,53,73,66,24,43,58,38,73,71,61,52,46,43,35,40,79,67,67,45,30,43,57,65,74,56,35,39,50,45,69,70,39,45,42,38,39,72,59,62,50,37,38,58,67,47,55,51,51,49,48,84,52,56,40,48,29,64,62,75,56,51,45,32,75,72,67,67,39,44,44,55,78,61,52,49,57,57,60,93,59,77,46,45,47,69,72,42,61,39,53,49,61,89,63,69,50,44,53,52,44,53,70,51,48,51,63,72,65,42,38,48,42,66,75,56,58,51,47,45,85,59,58,36,51,29,46,60,69,79,59,66,53,44,33,93,86,71,27,49,51,76,88,74,45,49,51,52,42,84,52,59,39,34,62,45,69,73,33,59,41,36,74,58,81,57,52,48,47,34,66,61,70,53,49,63,37,104,75,49,46,44,60,67,92,64,59,62,60,34,74,79,81,52,68,52,41,58,96,87,59,49,59,42,57,124,82,58,48,48,59,76,72,72,43,56,10,33,66,39,113,49,59,63
HOBBIES_2_006_TX_1_validation,HOBBIES_2_006,HOBBIES_2,HOBBIES,TX_1,TX,41,48,50,61,48,44,38,31,40,53,66,56,55,27,26,39,64,67,62,37,24,32,42,35,54,42,38,52,35,44,46,85,66,43,41,28,34,67,71,36,46,44,46,35,51,81,59,41,50,48,21,55,54,68,57,49,47,33,48,76,64,33,51,29,41,56,84,60,29,45,44,47,48,78,75,42,47,29,44,57,52,59,60,46,36,33,65,63,67,45,25,37,49,79,59,69,73,56,32,38,58,88,50,58,52,40,58,45,76,68,54,56,31,42,78,83,57,43,51,39,40,48,102,71,52,31,36,40,56,96,69,62,48,51,27,42,86,88,34,47,31,36,35,71,65,50,44,50,56,44,61,70,50,44,33,38,53,77,56,62,35,59,35,75,63,81,49,49,51,40,36,65,62,72,48,47,42,62,57,60,61,46,45,43,68,66,72,31,33,44,34,72,60,69,63,54,41,40,66,89,93,64,56,50,45,56,85,68,63,57,51,39,60,95,47,58,57,51,63,41,59,75,66,51,60,39,58,91,68,67,57,44,48,56,65,68,54,52,47,29,75,52,77,48,53,46,49,69,97,86,57,61,43,61,55,73,47,50,49,46,61,71,96,75,49,75,48,52,52,62,98,63,50,47,37,57,89,77,67,23,51,54,36,65,54,74,54,51,58,63,72,79,64,41,66,29,69,111,79,35,69,45,55,71,83,45,64,62,34,64,61,115,88,60,55,61,63,53,74,105,50,54,44,55,33,97,97,69,45,15,42,76,85,93,58,52,68,42,76,99,118,82,61,59,61,59,117,80,70,59,44,45,57,90,56,50,51,51,64,82,85,110,66,64,33
HOBBIES_2_007_TX_1_validation,HOBBIES_2_007,HOBBIES_2,HOBBIES,TX_1,TX,10,10,12,13,15,12,6,9,8,14,16,15,10,10,11,8,12,10,14,6,9,9,10,9,16,18,9,7,10,6,10,18,20,9,8,8,8,17,14,13,15,11,11,7,11,12,17,14,9,9,8,8,14,17,9,10,7,9,11,12,17,13,8,9,9,8,11,19,9,13,7,10,12,15,21,8,11,11,15,10,14,17,11,9,12,9,10,19,16,11,10,8,11,12,14,11,13,9,6,7,12,16,14,11,7,8,12,16,19,17,14,8,10,7,10,18,18,11,14,10,8,10,20,16,14,5,11,8,9,17,19,18,11,9,8,16,14,18,13,11,7,9,9,15,19,15,11,9,13,12,13,18,13,10,11,11,14,19,14,14,11,9,9,13,12,14,12,8,9,15,10,16,13,12,9,10,8,17,18,13,15,9,7,10,19,11,12,15,10,12,8,14,24,12,15,13,7,11,14,18,18,12,12,11,12,10,23,13,15,12,8,11,11,22,14,9,15,11,12,12,11,23,13,13,12,10,15,24,17,16,7,14,7,17,20,17,13,11,9,10,21,24,14,14,12,11,8,16,22,14,19,16,12,8,16,20,19,18,12,16,11,14,28,21,12,12,13,10,15,16,12,14,12,13,9,11,15,22,12,11,11,9,13,16,23,16,15,15,6,16,17,22,12,10,8,10,18,20,14,20,14,14,14,10,16,21,12,12,12,8,14,23,21,17,15,13,12,16,17,14,12,12,10,12,16,21,20,18,13,14,12,19,27,21,14,13,11,10,19,16,25,14,20,10,12,15,17,23,11,11,14,13,11,23,19,12,11,7,16,19,15,22,13,15,11
HOBBIES_2_008_TX_1_validation,HOBBIES_2_008,HOBBIES_2,HOBBIES,TX_1,TX,14,16,14,35,22,17,22,13,14,13,25,22,16,16,12,18,20,21,17,18,19,16,20,28,19,16,15,18,16,17,16,16,21,20,17,19,12,24,22,28,21,22,11,19,22,26,23,18,17,10,15,21,23,24,23,14,12,13,12,36,20,23,12,14,15,23,26,17,19,21,17,22,21,32,27,16,17,20,14,23,23,29,19,20,20,17,20,26,14,21,21,12,15,20,30,26,16,23,11,13,15,29,28,19,13,13,18,21,25,22,19,20,16,17,15,34,25,16,19,17,12,21,25,19,18,14,13,17,23,26,14,20,21,21,19,17,24,25,20,18,21,17,28,24,24,18,18,12,22,23,22,21,21,20,20,16,25,31,26,19,18,17,16,25,38,21,21,20,16,20,20,33,34,22,18,19,15,20,31,31,21,21,26,21,20,30,29,17,21,15,19,32,29,30,22,15,15,18,24,29,33,23,28,14,15,30,40,23,20,18,23,16,23,28,29,23,27,24,13,23,30,26,26,25,16,17,28,37,25,24,17,22,15,24,28,23,19,18,23,16,24,27,34,27,23,17,15,20,36,26,26,16,18,16,21,20,21,27,16,21,18,23,29,29,25,15,19,19,28,38,28,16,22,19,22,26,39,26,28,21,21,12,31,31,33,21,25,20,19,35,16,27,22,17,21,13,18,35,24,25,18,16,15,20,30,25,22,13,16,23,19,28,38,23,13,22,23,25,29,20,21,16,20,22,21,37,20,22,12,21,23,24,34,28,25,25,20,17,28,45,33,17,29,17,16,32,31,34,26,23,26,18,26,27,36,25,27,22,26,26,35,32,21,13,21
HOBBIES_2_009_TX_1_validation,HOBBIES_2_009,HOBBIES_2,HOBBIES,TX_1,TX,10,10,15,18,17,13,7,10,10,14,16,16,10,7,12,7,12,14,20,12,10,11,14,14,15,18,8,11,14,10,13,17,14,13,12,9,4,14,24,14,8,12,14,11,18,20,18,11,11,10,9,13,18,12,14,9,10,10,11,10,15,9,13,8,13,14,18,10,13,11,8,10,13,17,16,11,12,10,11,12,14,14,16,13,13,13,12,19,17,14,11,11,10,15,20,17,13,12,14,6,11,20,18,13,13,11,9,16,18,15,15,13,11,14,18,22,26,13,10,13,10,14,15,19,9,11,11,9,9,12,14,15,12,11,8,16,12,9,12,10,13,11,20,17,19,13,15,11,12,11,17,17,17,6,10,10,8,17,12,7,11,11,10,16,16,24,13,15,7,9,17,18,14,8,14,13,11,13,15,18,10,10,15,7,17,25,21,15,11,10,6,15,18,16,14,13,10,15,18,23,18,15,10,13,11,12,20,17,21,14,16,14,16,18,12,12,14,11,12,9,22,23,9,14,15,15,14,23,24,15,16,12,12,14,20,20,12,12,14,16,9,29,18,17,16,16,10,15,20,18,18,13,8,10,11,20,22,13,12,12,12,18,24,28,15,15,8,11,15,16,17,14,12,19,13,23,27,17,15,12,12,9,15,23,21,16,13,15,11,21,13,22,17,12,12,13,20,14,22,14,17,8,18,14,28,20,13,14,16,8,19,21,22,15,12,10,14,19,25,22,18,18,8,6,23,16,16,15,9,12,10,16,23,19,14,15,16,16,16,30,24,12,10,12,16,15,14,20,9,11,12,13,21,25,16,15,14,13,12,11,17,19,6,16,10
HOBBIES_2_010_TX_1_validation,HOBBIES_2_010,HOBBIES_2,HOBBIES,TX_1,TX,27,25,36,35,38,30,18,23,19,21,41,44,28,12,21,18,42,37,25,28,28,24,19,28,46,38,40,26,16,22,28,27,38,26,26,33,22,38,39,40,29,27,24,30,36,41,44,30,32,19,33,33,31,44,37,21,22,28,36,37,36,22,21,16,22,37,39,47,26,18,31,25,41,39,51,23,25,27,21,34,52,42,29,33,28,24,32,39,46,35,34,28,21,35,38,41,39,34,30,24,39,37,28,32,25,35,32,29,49,24,33,29,21,25,27,51,42,40,19,22,22,37,46,44,27,17,22,32,30,45,41,32,20,31,24,51,41,49,29,39,31,18,45,51,37,21,35,36,31,41,50,50,30,18,31,27,25,25,42,31,27,30,22,40,51,19,32,30,31,29,23,46,40,39,22,27,30,41,44,53,28,34,33,19,45,31,46,30,35,30,36,45,47,53,32,23,25,26,13,60,42,40,31,19,27,36,40,40,34,15,30,30,41,44,61,37,28,21,19,40,54,45,33,28,32,23,37,48,49,28,24,29,28,37,22,47,52,36,17,25,36,45,34,28,37,34,27,45,42,42,32,21,28,37,50,50,43,47,30,26,33,25,48,45,39,28,29,28,37,47,53,39,35,20,30,32,69,46,34,42,37,27,30,32,36,38,31,24,26,53,61,63,31,37,35,37,40,42,38,36,33,32,21,50,37,59,34,45,20,36,32,40,63,42,23,32,37,45,51,59,39,22,32,32,42,47,52,38,20,23,31,47,44,55,41,32,34,32,48,62,38,32,43,37,33,48,64,50,34,37,31,39,54,62,36,29,25,33,36,39,46,50,32,36,30
HOUSEHOLD_3_001_TX_1_validation,HOUSEHOLD_3_001,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,14,13,18,22,23,14,20,14,16,16,21,26,19,15,9,12,18,20,16,20,15,20,13,19,21,29,16,15,12,15,17,19,22,20,21,15,12,21,24,23,17,17,16,14,33,29,13,16,15,17,19,16,30,24,19,19,10,15,26,19,23,20,9,16,13,25,21,23,15,15,13,13,15,21,20,16,16,6,15,25,29,19,22,13,16,7,22,25,24,18,22,18,16,22,36,22,13,22,14,16,22,22,17,22,21,17,16,14,24,30,15,17,17,16,16,25,28,26,16,17,11,19,24,34,21,17,10,16,22,25,25,26,20,13,21,17,35,21,18,10,18,9,22,24,23,20,20,20,11,20,27,28,21,14,20,16,29,29,15,16,17,13,13,30,20,23,20,13,16,8,19,21,24,19,22,14,22,22,22,26,25,14,23,17,17,25,24,24,13,22,19,29,28,32,19,22,17,22,23,23,34,21,16,15,13,16,26,27,18,4,12,19,22,19,24,21,22,15,18,22,26,31,16,22,13,14,21,28,13,21,11,18,17,27,21,28,20,16,14,17,29,28,34,25,10,14,15,29,29,34,20,24,19,16,28,26,38,15,17,18,14,25,29,29,17,15,18,19,32,19,26,23,20,13,14,23,46,33,23,9,13,13,25,29,24,23,13,15,17,33,36,30,20,19,23,24,23,33,33,23,14,15,20,21,42,27,16,24,17,16,28,25,29,16,20,12,14,29,39,23,18,20,16,21,17,27,39,24,22,18,12,32,32,35,21,20,17,18,22,26,28,25,25,14,21,21,25,24,34,23,15,16,18,23,21,18,23,23,15,23,37,30,24,18,25
HOUSEHOLD_3_002_TX_1_validation,HOUSEHOLD_3_002,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,26,21,20,31,40,23,22,24,16,25,37,37,12,17,15,18,20,37,31,27,25,22,17,26,29,22,28,20,14,20,24,19,22,20,22,23,21,29,33,41,27,22,22,17,26,19,28,32,22,20,23,28,28,31,18,22,17,23,24,28,30,26,16,18,19,34,16,35,22,19,18,18,30,30,42,27,23,20,24,34,26,27,28,26,19,16,27,45,32,18,23,24,19,34,41,32,25,14,26,18,25,31,35,19,18,21,17,29,31,43,29,26,19,30,25,30,38,26,19,31,24,28,53,39,25,33,24,23,26,36,31,33,15,28,17,28,34,30,29,23,19,21,24,32,23,23,26,22,28,44,33,28,32,25,27,22,28,35,37,25,29,16,26,18,38,32,18,14,17,21,26,29,44,20,27,18,16,26,42,25,28,19,19,23,42,31,40,25,22,28,18,23,41,47,31,17,20,26,39,40,31,36,24,20,18,23,60,46,24,33,26,24,26,35,35,16,22,23,28,27,45,21,34,20,24,24,32,38,27,23,30,21,22,21,46,27,33,20,29,22,27,52,36,26,30,17,11,38,33,43,29,19,27,21,24,31,24,31,21,24,22,25,28,56,28,35,30,21,33,42,51,34,22,26,27,24,45,48,24,22,30,21,26,48,42,30,32,31,23,45,54,23,23,14,23,18,27,50,25,30,27,25,24,18,35,51,22,36,18,16,26,51,34,32,27,25,30,38,32,37,40,29,18,17,39,48,32,35,36,33,32,37,41,36,30,22,24,30,22,29,46,28,17,25,23,31,49,29,31,26,26,16,30,43,44,42,32,28,31,32,57,49,28,39,29
HOUSEHOLD_3_003_TX_1_validation,HOUSEHOLD_3_003,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,28,19,20,40,41,18,23,17,15,21,35,39,23,23,18,18,22,21,28,29,11,25,20,26,30,35,31,23,20,30,27,23,34,21,20,26,23,17,22,33,29,12,25,29,34,29,36,26,30,26,16,31,29,39,24,22,22,18,28,38,31,26,19,16,20,33,42,39,30,23,19,19,27,31,37,22,14,26,22,18,31,33,25,33,17,16,35,35,41,24,29,21,20,22,49,29,19,31,25,27,24,41,44,20,25,20,19,24,40,32,21,30,22,14,25,26,30,28,27,26,18,27,41,41,26,27,20,12,35,42,34,28,30,23,9,17,48,39,33,31,29,15,28,31,36,20,24,15,20,39,33,30,28,25,25,18,26,39,43,23,24,14,20,31,45,30,28,26,15,16,33,39,37,22,18,26,23,19,38,49,31,20,24,21,41,30,46,21,27,27,28,36,27,37,31,31,18,18,22,40,39,30,24,23,22,30,25,30,32,23,22,29,38,34,49,28,30,24,20,37,33,36,29,24,18,25,38,42,32,42,25,23,9,24,51,63,37,21,27,21,30,30,42,22,14,23,11,27,46,47,33,25,22,19,42,31,40,33,16,13,27,23,45,32,31,29,31,26,34,57,31,30,32,12,31,32,46,35,33,29,20,22,37,55,37,22,29,24,28,28,31,52,28,22,22,31,49,36,38,33,17,23,34,32,54,40,18,33,24,32,35,44,44,33,18,32,25,34,47,48,38,32,17,25,28,46,39,44,20,27,26,31,44,59,34,37,24,29,29,37,26,25,29,35,25,37,55,39,26,24,33,26,36,37,53,44,30,32,22,45,50,32,35,32,28
HOUSEHOLD_3_004_TX_1_validation,HOUSEHOLD_3_004,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,11,5,11,13,17,11,4,11,11,18,17,17,9,7,12,10,16,16,23,12,9,9,6,10,15,20,12,13,10,7,15,14,14,17,12,8,11,11,11,19,13,10,7,9,14,13,16,16,11,11,9,10,15,19,12,10,9,7,17,17,14,12,10,11,8,14,17,22,17,13,10,11,16,16,11,7,11,9,9,11,15,19,5,13,10,13,15,11,10,10,12,7,10,16,16,14,7,15,15,13,13,18,19,13,4,13,13,17,20,20,9,11,9,13,15,18,13,10,9,13,12,15,21,14,8,13,11,12,16,18,18,17,11,13,11,9,14,17,12,9,14,7,14,15,23,20,11,13,13,17,22,11,17,13,11,10,16,18,16,11,13,11,9,15,19,20,13,14,11,10,16,21,22,17,12,8,12,17,20,21,13,8,9,4,17,19,21,16,11,10,9,21,19,17,15,8,11,9,12,19,18,10,12,12,12,15,21,17,18,14,10,10,17,18,11,15,12,14,11,18,30,23,13,14,12,12,11,24,10,14,8,10,12,19,24,18,17,13,10,12,13,20,17,10,14,13,14,10,17,23,16,15,16,10,13,24,22,14,13,10,15,23,25,22,16,14,8,11,19,17,20,18,16,15,12,19,20,26,10,14,11,13,15,31,23,12,6,10,13,16,19,17,18,13,12,14,22,16,25,15,16,15,12,17,24,15,12,19,16,15,16,14,18,17,17,14,13,16,25,16,16,13,17,5,16,23,13,18,13,10,15,14,25,21,14,11,11,15,21,25,20,18,15,12,10,16,19,21,21,15,17,12,17,15,23,14,12,11,13,15,30,25,14,7,14
HOUSEHOLD_3_005_TX_1_validation,HOUSEHOLD_3_005,HOUSEHOLD_3,HOUSEHOLD,TX_1,TX,15,20,27,24,27,8,13,19,21,25,28,20,22,11,19,13,25,33,23,24,11,16,18,25,25,31,24,14,17,17,23,33,24,27,17,13,15,23,22,25,15,21,17,8,27,22,41,18,16,18,8,25,33,32,22,19,12,18,23,27,21,23,17,11,16,19,35,26,20,20,24,18,19,20,35,10,19,26,11,18,31,23,21,21,20,21,16,38,35,25,15,14,18,27,37,25,24,22,16,16,16,24,25,24,28,20,13,22,37,24,28,22,17,10,29,35,31,34,16,24,17,25,33,34,19,29,14,16,33,39,27,25,15,16,16,32,18,34,20,23,21,18,21,27,27,15,20,16,16,24,37,37,29,22,18,13,37,43,35,26,19,20,22,15,28,30,14,14,17,19,33,29,41,20,20,14,17,16,55,24,25,19,19,18,30,36,32,26,22,15,18,29,29,33,29,18,24,18,26,39,34,10,13,22,18,18,29,20,23,27,17,20,26,44,39,16,21,17,17,31,35,36,13,26,22,25,23,41,33,25,19,20,15,24,30,30,23,21,21,19,27,34,30,26,27,19,17,29,35,26,21,19,16,21,31,29,23,26,22,31,22,21,28,34,25,22,21,23,38,44,26,22,12,22,18,27,29,27,17,21,24,17,31,30,33,32,20,22,21,29,39,35,20,21,24,23,24,43,30,27,24,18,19,16,33,42,16,19,20,12,17,51,38,31,25,24,19,35,47,29,25,21,22,24,28,24,41,22,25,24,19,23,33,45,21,18,23,20,27,30,34,25,30,18,19,37,33,29,29,25,21,21,32,39,39,26,19,25,20,28,43,47,18,22,22
